nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm0018630,Michele Alexander,\N,\N,writer,"tt2404573,tt0251127",nm0018630
nm0019706,Joan Alison,1901,1992,writer,"tt0047719,tt0034583,tt0044265,tt0044261",nm0019706
nm0020599,J.T. Allen,\N,\N,"writer,art_department,miscellaneous","tt0110357,tt6316816,tt0800095,tt0388367",nm0020599
nm0020653,Jim Allen,1926,1999,writer,"tt0099768,tt0053494,tt0114671,tt0107920",nm0020653
nm0022688,Ernie Altbacker,\N,\N,"writer,producer,director","tt2788518,tt3952772,tt11079148,tt6315800",nm0022688
nm0023395,Charles Alverson,1935,2020,"writer,actor","tt0076221,tt0087806",nm0023395
nm0024622,Alejandro Amenábar,1972,\N,"writer,director,composer","tt0125659,tt0230600,tt0117883,tt0369702",nm0024622
nm0024925,Hossein Amini,1966,\N,"writer,producer,director","tt1735898,tt6271042,tt1976000,tt0780504",nm0024925
nm0027173,Maxwell Anderson,1888,1959,"writer,soundtrack,music_department","tt0119643,tt0040506,tt0051207,tt0020629",nm0027173
nm0027271,Paul W.S. Anderson,1965,\N,"writer,director,producer","tt1509767,tt0113855,tt0119081,tt0318627",nm0027271
nm0027572,Wes Anderson,1969,\N,"writer,director,producer","tt0265666,tt0432283,tt0128445,tt8847712",nm0027572
nm0027815,Roy Andersson,1943,\N,"director,writer,editor","tt1883180,tt0120263,tt0065955,tt0445336",nm0027815
nm0028065,João Batista de Andrade,1939,\N,"director,writer,editor","tt0217109,tt0077460,tt0140477,tt0178585",nm0028065
nm0028764,Mark Andrews,1968,\N,"art_department,writer,miscellaneous","tt12019144,tt0401729,tt0129167,tt1217209",nm0028764
nm0030417,Hideaki Anno,1960,\N,"director,writer,art_department","tt0923811,tt0169858,tt2013293,tt4262980",nm0030417
nm0030735,Nimród Antal,1973,\N,"director,actor,writer","tt0373981,tt0985694,tt1424381,tt2172935",nm0030735
nm0031976,Judd Apatow,1967,\N,"producer,writer,director","tt9686708,tt0405422,tt1723816,tt0478311",nm0031976
nm0032227,Josh Appelbaum,\N,\N,"producer,writer,camera_department","tt1291150,tt1229238,tt0787490,tt3949660",nm0032227
nm0032696,Avi Arad,1948,\N,"producer,writer,music_department","tt0120903,tt0145487,tt4633694,tt5108870",nm0032696
nm0033153,David Arata,\N,\N,"writer,producer","tt0206634,tt0120620,tt5968274,tt0266987",nm0033153
nm0034483,Claudio Argento,1943,\N,"producer,writer,miscellaneous","tt0073582,tt0077402,tt0098253,tt0076786",nm0034483
nm0035905,Scot Armstrong,1970,\N,"producer,writer,director","tt0215129,tt0302886,tt0408839,tt4688512",nm0035905
nm0037136,Guel Arraes,1953,\N,"director,writer,producer","tt0367975,tt0222542,tt0271383,tt0416979",nm0037136
nm0037539,Vladimir Arsenev,1872,1930,writer,"tt0071411,tt0411281",nm0037539
nm0038595,Nikolay Aseev,1889,1963,"writer,miscellaneous","tt8179144,tt0017260,tt0015167",nm0038595
nm0038896,Rodney Ascher,\N,\N,"director,editor,producer","tt1536483,tt2085910,tt3317522,tt9847360",nm0038896
nm0040022,Tom J. Astle,1960,\N,"writer,producer,miscellaneous","tt0425061,tt0848537,tt0088473,tt0427229",nm0040022
nm0041864,John August,1970,\N,"writer,producer,soundtrack","tt0319061,tt0367594,tt0139239,tt1142977",nm0041864
nm0042006,Scott Aukerman,1970,\N,"writer,producer,actor","tt1535002,tt0258100,tt9398640,tt0295178",nm0042006
nm0042159,Jean Aurel,1925,1996,"writer,director,actor","tt0054407,tt0064324,tt0059089,tt0056797",nm0042159
nm0042266,Stefan Aust,1946,\N,"writer,director,producer","tt8012150,tt0765432,tt0080983,tt0085810",nm0042266
nm0043334,Robert J. Avrech,1950,\N,"writer,producer,director","tt0086984,tt0179148,tt0137392,tt0105483",nm0043334
nm0043742,David Ayer,1968,\N,"writer,producer,director","tt0433387,tt1386697,tt1855199,tt1742334",nm0043742
nm0044344,Pamela Azmi-Andrew,\N,\N,"casting_director,casting_department,writer","tt10160896,tt1833590,tt0239178,tt8263066",nm0044344
nm0045209,Michael Bacall,1973,\N,"actor,writer,producer","tt1028528,tt0361748,tt0446029,tt0106965",nm0045209
nm0046524,Anthony Bagarozzi,\N,\N,"writer,producer,director","tt3799694,tt5697510,tt3152078,tt3359350",nm0046524
nm0046564,Ross Bagdasarian,1919,1972,"soundtrack,actor,writer","tt0952640,tt0047396,tt0181875,tt4630562",nm0046564
nm0046750,Alison Bagnall,\N,\N,"writer,director,actress","tt3381600,tt1554414,tt5376260,tt0118789",nm0046750
nm0046943,Fax Bahr,\N,\N,"writer,producer,miscellaneous","tt0305044,tt3063516,tt0098830,tt0102015",nm0046943
nm0047916,Robert L. Baird,\N,\N,"writer,producer,miscellaneous","tt0198781,tt2245084,tt1453405,tt19500164",nm0047916
nm0048305,C. Graham Baker,1883,1950,"writer,director,producer","tt0012695,tt0012164,tt0014243,tt0040370",nm0048305
nm0048918,Sean Baker,1971,\N,"writer,producer,director","tt5649144,tt2035630,tt13453006,tt3824458",nm0048918
nm0050332,Alan Ball,1957,\N,"producer,writer,miscellaneous","tt0248654,tt0844441,tt11327514,tt0169547",nm0050332
nm0050618,J.G. Ballard,1930,2009,"writer,actor","tt0092965,tt0462335,tt0115964,tt2740074",nm0050618
nm0051808,Bibhutibhushan Bandyopadhyay,1894,1950,writer,"tt0237254,tt0066758,tt0048473",nm0051808
nm0051923,Oluf Bang,1882,1959,"writer,actor","tt0847091,tt0043990,tt0032452",nm0051923
nm0053484,Joseph Barbera,1911,2006,"producer,director,writer","tt0811080,tt0081933,tt0202179,tt0267913",nm0053484
nm0054862,David Barker,\N,\N,"editor,writer,editorial_department","tt6016744,tt11771006,tt3638644,tt8430598",nm0054862
nm0056187,Sacha Baron Cohen,1971,\N,"actor,writer,producer","tt1707386,tt0443453,tt0889583,tt13143964",nm0056187
nm0059553,Ben Barzman,1910,1989,"writer,miscellaneous","tt0037062,tt0060177,tt0052634,tt0054847",nm0059553
nm0061829,Hans Bauer,\N,\N,"writer,producer","tt0120913,tt0118615,tt0366174,tt0172669",nm0061829
nm0063165,Peter Baynham,\N,\N,"writer,actor,producer","tt7504818,tt1430607,tt13143964,tt0443453",nm0063165
nm0063376,Sergio Bazzini,1935,\N,"writer,assistant_director,director","tt0060052,tt0063033,tt0064959,tt0071432",nm0063376
nm0063583,John Beaird,1953,1993,"writer,producer,miscellaneous","tt0082782,tt0125308,tt1179891,tt14084228",nm0063583
nm0064181,Stuart Beattie,\N,\N,"writer,director,producer","tt14174940,tt0325980,tt0369339,tt0441881",nm0064181
nm0064479,Simon Beaufoy,1967,\N,"writer,producer,director","tt1010048,tt1542344,tt1951264,tt0119164",nm0064479
nm0064556,Phil Beauman,\N,\N,"writer,producer,miscellaneous","tt0116126,tt0167567,tt0175142,tt0277371",nm0064556
nm0065442,Jacques Becker,1906,1960,"writer,director,assistant_director","tt0041800,tt0039155,tt0043386,tt0054407",nm0065442
nm0066851,Jackie Filgo,\N,\N,"producer,writer,miscellaneous","tt0496312,tt0810922,tt1196141,tt0165598",nm0066851
nm0067789,Jordan Belfort,1962,\N,"producer,writer,actor","tt0116182,tt0993846,tt0115709,tt0113067",nm0067789
nm0069282,Peter Bellwood,\N,\N,"writer,actor,script_department","tt0091203,tt0102034,tt0317084,tt0118379",nm0069282
nm0069715,Rémy Belvaux,1966,2006,"director,actor,writer","tt2319847,tt0351540,tt0105098,tt0103905",nm0069715
nm0070368,Steve Bencich,\N,\N,"writer,actor,producer","tt0400717,tt0328880,tt3488056,tt0371606",nm0070368
nm0070594,Malik Bendjelloul,1977,2014,"actor,director,writer","tt0390699,tt0098785,tt2125608,tt2461862",nm0070594
nm0071657,Charles Bennett,1899,1995,"writer,director,actor","tt0032484,tt0026029,tt0057798,tt0049470",nm0071657
nm0073688,Alec Berg,\N,\N,"producer,writer,miscellaneous","tt0312528,tt0264235,tt2575988,tt5348176",nm0073688
nm0073850,Michael Berg,\N,\N,"writer,producer","tt1667889,tt1080016,tt0268380,tt3416828",nm0073850
nm0074184,Glenn Berger,1969,\N,"producer,writer,miscellaneous","tt1679335,tt0118375,tt0441773,tt1302011",nm0074184
nm0074980,Erik Bergquist,\N,\N,writer,"tt9033226,tt0232500",nm0074980
nm0075528,Greg Berlanti,1972,\N,"producer,writer,director","tt5164432,tt1133985,tt3107288,tt2193021",nm0075528
nm0075696,Andrea Berloff,\N,\N,"writer,actress,director","tt0469641,tt1398426,tt2072233,tt3647498",nm0075696
nm0075849,Shari Springer Berman,1963,\N,"director,writer,producer","tt0158831,tt0489237,tt10962368,tt0305206",nm0075849
nm0076166,Carlo Bernard,\N,\N,"writer,producer,miscellaneous","tt0815245,tt0473075,tt2034800,tt0963966",nm0076166
nm0076602,Paul Bernbaum,1957,\N,"writer,producer,miscellaneous","tt0111937,tt0096607,tt0427969,tt0435705",nm0076602
nm0077094,Marcos Bernstein,1970,\N,"writer,director,producer","tt0114651,tt0140888,tt0402417,tt2402186",nm0077094
nm0078704,Éric Besnard,1964,\N,"writer,director,producer","tt11083552,tt0364970,tt4084056,tt0205422",nm0078704
nm0081189,Ann Biderman,1951,\N,"writer,producer,miscellaneous","tt0112722,tt2249007,tt0117381,tt0106079",nm0081189
nm0082008,André Bijelic,\N,\N,"editor,writer,actor","tt0123755,tt0321639,tt0463351,tt4659574",nm0082008
nm0082366,Anna Biller,\N,\N,"director,writer,costume_designer","tt0393956,tt0331355,tt0331366,tt3908142",nm0082366
nm0083348,Brad Bird,1957,\N,"miscellaneous,writer,director","tt0317705,tt0129167,tt0382932,tt3606756",nm0083348
nm0084190,Sean Bishop,\N,\N,"art_department,writer,actor","tt0892782,tt0389790,tt0327084,tt1725156",nm0084190
nm0084502,Fabrício Bittar,1980,\N,"director,producer,actor","tt8753660,tt14623808,tt6791886,tt11216740",nm0084502
nm0085312,Jack Black,1969,\N,"actor,producer,soundtrack","tt0332379,tt0146882,tt0457510,tt0360717",nm0085312
nm0086301,Macon Blair,\N,\N,"actor,writer,producer","tt2359024,tt4062536,tt0878695,tt1800302",nm0086301
nm0087861,William Peter Blatty,1928,2017,"writer,actor,director","tt0204313,tt0070047,tt0081237,tt0099528",nm0087861
nm0088645,Robert Bloch,1917,1994,writer,"tt0054215,tt0060028,tt0155975,tt0086154",nm0088645
nm0088955,Neill Blomkamp,1979,\N,"director,writer,visual_effects","tt1535108,tt1823672,tt1136608,tt13392012",nm0088955
nm0089676,Len Blum,1951,\N,"writer,sound_department,miscellaneous","tt0082509,tt0083131,tt0079540,tt0383216",nm0089676
nm0090151,Jeffrey Boam,1946,2000,"writer,producer,director","tt0097576,tt0117331,tt0093260,tt0085407",nm0090151
nm0090840,DeWitt Bodeen,1908,1988,writer,"tt0036341,tt0036733,tt0055796,tt0034587",nm0090840
nm0092267,Pierre Boileau,1906,1989,writer,"tt0053459,tt0052357,tt0046911,tt0116095",nm0092267
nm0092268,Thomas Narcejac,1908,1998,writer,"tt0116095,tt0052357,tt0046911,tt0053459",nm0092268
nm0092578,Jon Bokenkamp,\N,\N,"writer,producer,director","tt2741602,tt0457433,tt0364045,tt1911644",nm0092578
nm0093051,Uwe Boll,1965,\N,"producer,director,writer","tt0383222,tt0486640,tt0369226,tt0460780",nm0093051
nm0093252,Luiz Bolognesi,1966,\N,"writer,director,producer","tt14029622,tt2231208,tt0225399,tt7754564",nm0093252
nm0093328,Tedi Sarafian,1966,\N,"writer,soundtrack,producer","tt1985196,tt0181852,tt0114614,tt0110999",nm0093328
nm0093501,Adriano Bolzoni,1919,2005,"writer,director","tt0060706,tt0133838,tt0188167,tt0058461",nm0093501
nm0093560,Mark Bomback,1971,\N,"producer,writer,script_department","tt3450958,tt0335121,tt2103281,tt1386703",nm0093560
nm0094435,Bong Joon Ho,1969,\N,"writer,producer,director","tt1216496,tt6751668,tt1706620,tt3967856",nm0094435
nm0094558,Vittorio Bonicelli,1919,1994,"writer,producer","tt0065777,tt0093255,tt0062711,tt0066549",nm0094558
nm0095298,André Bonzel,1961,\N,"cinematographer,director,camera_department","tt8122738,tt0351540,tt0103905,tt2084981",nm0095298
nm0095321,Robert Boocheck,1976,\N,"director,writer,actor","tt0823650,tt2264774,tt2926810,tt5861630",nm0095321
nm0095460,Ed Boon,1964,\N,"writer,actor,miscellaneous","tt0411677,tt0119707,tt0113855,tt0293429",nm0095460
nm0099398,Nicolas Boukhrief,1963,\N,"writer,director,actor","tt0347330,tt0384537,tt11083552,tt1397176",nm0099398
nm0099541,Pierre Boulle,1912,1994,writer,"tt0050212,tt0063442,tt0133152,tt0068408",nm0099541
nm0100736,Mark Bowden,1951,\N,"writer,producer,miscellaneous","tt1123441,tt6815648,tt0107594,tt0265086",nm0100736
nm0101801,F.X. Toole,1930,2002,writer,"tt0405159,tt0059296",nm0101801
nm0101991,Philippa Boyens,\N,\N,"writer,producer,soundtrack","tt0167261,tt0120737,tt0167260,tt0360717",nm0101991
nm0102818,Charles Brackett,1892,1969,"writer,producer","tt0037884,tt0043014,tt0052948,tt0049408",nm0102818
nm0102824,Leigh Brackett,1915,1978,writer,"tt0080684,tt0070334,tt0038355,tt0061619",nm0102824
nm0104335,John Brancato,1958,\N,"writer,producer,actor","tt0986263,tt0181852,tt0113957,tt0119174",nm0104335
nm0104973,Michael Brandt,1968,\N,"producer,writer,director","tt10720352,tt2261391,tt0381849,tt0493464",nm0104973
nm0105169,Ash Brannon,1969,\N,"writer,producer,animation_department","tt0395789,tt0423294,tt11126994,tt15139516",nm0105169
nm0106505,Irving Brecher,1914,2008,"producer,writer,director","tt0047762,tt0041590,tt0045171,tt0037059",nm0106505
nm0107366,Neal Brennan,\N,\N,"writer,producer,director","tt0353049,tt1226229,tt0120693,tt0072562",nm0107366
nm0107760,James Bresnahan,\N,\N,"animation_department,art_department,director","tt5814534,tt0268380,tt0358082,tt0118583",nm0107760
nm0107774,Eric Bress,\N,\N,"writer,producer,director","tt6508228,tt0289879,tt1144884,tt0309593",nm0107774
nm0107788,Júlio Bressane,1946,\N,"director,writer,producer","tt0182478,tt0368726,tt14763720,tt3102382",nm0107788
nm0108595,Paul Brickhill,1916,1991,writer,"tt0057115,tt0056742,tt0049665,tt0046889",nm0108595
nm0111765,Charlie Brooker,1971,\N,"writer,producer,miscellaneous","tt1285482,tt9495224,tt2085059,tt0780206",nm0111765
nm0111845,Adam Brooks,1956,\N,"writer,producer,director","tt0317198,tt1178663,tt0832266,tt0086876",nm0111845
nm0112459,Aline Brosh McKenna,1967,\N,"producer,writer,soundtrack","tt3228774,tt1126618,tt0458352,tt4094300",nm0112459
nm0113005,Amanda Brown,\N,\N,"writer,actress","tt1125194,tt0469008,tt0250494,tt0333780",nm0113005
nm0113689,Harry Brown,1917,1986,writer,"tt0240772,tt0043924,tt0041841,tt0054135",nm0113689
nm0115310,William Broyles Jr.,1944,\N,"writer,miscellaneous,producer","tt0418689,tt0162222,tt0112384,tt0133152",nm0115310
nm0115431,J. Campbell Bruce,1906,1996,writer,"tt0042074,tt0079116,tt0047780",nm0115431
nm0115486,Glenn A. Bruce,\N,\N,"writer,assistant_director,producer","tt0097659,tt0096542,tt0185745,tt0106168",nm0115486
nm0115669,Clyde Bruckman,1894,1955,"writer,director,producer","tt0017925,tt0015324,tt0016332,tt0014341",nm0115669
nm0115892,Claude Brulé,1925,2012,"writer,actor,director","tt0054700,tt0060944,tt0280325,tt0062711",nm0115892
nm0116145,James Bruner,\N,\N,"writer,producer,director","tt0089348,tt6704894,tt0090927,tt1299366",nm0116145
nm0117770,Chico Buarque,1944,\N,"composer,music_department,soundtrack","tt0457076,tt0290350,tt0186256,tt1615160",nm0117770
nm0118224,Peter Buchman,1967,\N,writer,"tt0892255,tt0449010,tt0374569,tt0163025",nm0118224
nm0118333,Chris Buck,1958,\N,"animation_department,director,writer","tt0423294,tt0114148,tt4520988,tt2294629",nm0118333
nm0118649,Kristen Buckley,\N,\N,"writer,miscellaneous,producer","tt5851708,tt4120638",nm0118649
nm0121256,Anthony Burgess,1917,1993,"script_department,writer,soundtrack","tt0066921,tt0059880,tt0075520,tt0082484",nm0121256
nm0121789,Martyn Burke,1952,\N,"writer,director,producer","tt0144550,tt0120086,tt2172131,tt0168122",nm0121789
nm0122417,Murray Burnett,1910,1997,"writer,director","tt0044265,tt0047719,tt0034583,tt0042115",nm0122417
nm0122446,W.R. Burnett,1899,1982,"writer,script_department","tt0035530,tt0057115,tt0023427,tt0042208",nm0122446
nm0123194,Edgar Rice Burroughs,1875,1950,"writer,producer","tt0120855,tt0039011,tt0918940,tt0401729",nm0123194
nm0123221,William S. Burroughs,1914,1997,"writer,actor,soundtrack","tt0097240,tt0363589,tt0086409,tt0102511",nm0123221
nm0123666,Mark Burton,\N,\N,"writer,miscellaneous,producer","tt0351283,tt0377981,tt0312004,tt2872750",nm0123666
nm0125336,Jez Butterworth,1969,\N,"writer,producer,actor","tt0188453,tt1950186,tt1631867,tt0977855",nm0125336
nm0125911,Vasiliy Bykov,1924,2003,"writer,actor","tt0139999,tt0139829,tt0140683,tt0140633",nm0125911
nm0126096,James Ward Byrkit,\N,\N,"director,writer,art_department","tt3890160,tt3387542,tt2866360,tt1192628",nm0126096
nm0127373,Louis C.K.,1967,\N,"writer,producer,actor","tt5425186,tt1492966,tt3203606,tt1800241",nm0127373
nm0128906,James M. Cain,1892,1977,"writer,miscellaneous","tt0038854,tt0082934,tt0036775,tt0037913",nm0128906
nm0129721,H.H. Caldwell,1873,1939,"writer,editor,editorial_department","tt0018455,tt0020323,tt0018379,tt0020768",nm0129721
nm0129832,Noël Calef,1907,1968,"writer,actor,assistant_director","tt0051378,tt0053361,tt0052436,tt0149659",nm0129832
nm0132168,John W. Campbell Jr.,1910,1971,writer,"tt0043238,tt0084787,tt0905372,tt0044121",nm0132168
nm0134224,Kay Cannon,1974,\N,"producer,writer,miscellaneous","tt0496424,tt2848292,tt2531344,tt10155932",nm0134224
nm0134284,William H. Cannon,1907,1990,"assistant_director,production_manager,miscellaneous","tt0016981,tt0039110,tt0017548",nm0134284
nm0135296,Jim Capobianco,1969,\N,"animation_department,writer,miscellaneous","tt0110357,tt1387391,tt5028340,tt0382932",nm0135296
nm0136021,Leos Carax,1960,\N,"director,writer,actor","tt2076220,tt6217926,tt0101318,tt0091497",nm0136021
nm0136592,J.S. Cardone,1946,\N,"writer,producer,director","tt0108100,tt0112515,tt0475944,tt0357930",nm0136592
nm0136797,Steve Carell,1962,\N,"actor,producer,writer","tt0386676,tt0405422,tt1596363,tt1100089",nm0136797
nm0137811,John B. Carls,\N,\N,"producer,writer,miscellaneous","tt0386117,tt1192628,tt0400717,tt4341582",nm0137811
nm0138809,John Carney,1972,\N,"director,producer,writer","tt0221559,tt3544112,tt1980929,tt0907657",nm0138809
nm0139714,Harry Carr,1877,1936,"writer,actor,miscellaneous","tt0019495,tt0134704,tt0018711,tt0011406",nm0139714
nm0140643,Jean-Claude Carrière,1931,2021,"writer,actor,director","tt0096332,tt0056066,tt0068361,tt0263866",nm0140643
nm0140902,Lewis Carroll,1832,1898,"writer,soundtrack,miscellaneous","tt2567026,tt20194152,tt0043274,tt1014759",nm0140902
nm0141281,L.M. Kit Carson,1941,2014,"actor,writer,producer","tt0115734,tt0092076,tt0087884,tt0085031",nm0141281
nm0142453,José Carvalho,\N,\N,"writer,miscellaneous,script_department","tt1587828,tt0166707,tt0332734,tt1071211",nm0142453
nm0142577,Raymond Carver,1938,1988,"writer,soundtrack,miscellaneous","tt0108122,tt1531663,tt2562232,tt3520884",nm0142577
nm0143596,Jim Cash,1941,2000,writer,"tt1745960,tt0092099,tt0118615,tt0099422",nm0143596
nm0146033,Víctor Andrés Catena,1925,2009,"writer,director,assistant_director","tt0058461,tt0075035,tt0057469,tt0187297",nm0146033
nm0147599,Suso Cecchi D'Amico,1914,2010,"writer,script_department,actress","tt0040522,tt0057091,tt0090055,tt0054248",nm0147599
nm0148437,Vincenzo Cerami,1940,2013,"writer,soundtrack,actor","tt0419198,tt0118799,tt0102164,tt0100389",nm0148437
nm0148489,Janus Cercone,\N,\N,"writer,soundtrack,producer","tt0085409,tt1189253,tt0116165,tt0104695",nm0148489
nm0149196,Nuri Bilge Ceylan,1959,\N,"producer,director,writer","tt2758880,tt0498097,tt1233381,tt1827487",nm0149196
nm0149290,Michael Chabon,1963,\N,"writer,producer,soundtrack","tt0185014,tt8806524,tt0316654,tt0401729",nm0149290
nm0149305,Gregg Chabot,1969,\N,"writer,actor","tt14761006,tt0253556",nm0149305
nm0150155,Doug Chamberlin,\N,\N,"writer,actor","tt0115118,tt0108755,tt0108988,tt0120363",nm0150155
nm0150906,Gordon Chan,1960,\N,"writer,producer,director","tt0440003,tt0116312,tt0157366,tt0288045",nm0150906
nm0150916,Hing-Ka Chan,\N,\N,"writer,producer,director","tt0266703,tt0157366,tt0306651,tt1612142",nm0150916
nm0151452,Raymond Chandler,1888,1959,"writer,actor","tt0038355,tt0036775,tt0037101,tt0070334",nm0151452
nm0151540,Jay Chandrasekhar,1968,\N,"director,actor,writer","tt0486551,tt0247745,tt0377818,tt0331953",nm0151540
